csvData,Tipo,Horario,Premio_1,Centena_1,Grupo_1,Bicho_1,Premio_2,Centena_2,Grupo_2,Bicho_2,Premio_3,Centena_3,Grupo_3,Bicho_3,Premio_4,Centena_4,Grupo_4,Bicho_4,Premio_5,Centena_5,Grupo_5,Bicho_5
2024-04-15,PTM,11:30,7084,084,21,Touro,4131,131,08,Camelo,5930,930,08,Camelo,8416,416,04,Borboleta,1106,106,02,Águia
2024-04-15,PT,14:30,3433,433,09,Cobra,7730,730,08,Camelo,7281,281,21,Touro,5055,055,14,Gato,8727,727,07,Carneiro
2024-04-15,PTV,16:30,1129,129,08,Camelo,1704,704,01,Avestruz,6881,881,21,Touro,0673,673,19,Pavão,6732,732,08,Camelo
2024-04-15,PTN,,9696,696,24,Veado,8822,822,06,Cabra,0866,866,17,Macaco,0322,322,06,Cabra,5783,783,21,Touro
2024-04-15,COR,21:30,0083,083,21,Touro,5966,966,17,Macaco,4454,454,14,Gato,2704,704,01,Avestruz,0889,889,23,Urso
2024-04-16,PPT,09:30,1233,233,09,Cobra,6865,865,17,Macaco,6863,863,16,Leão,9379,379,20,Peru,2943,943,11,Cavalo
2024-04-16,PTM,11:30,1556,556,14,Gato,0548,548,12,Elefante,7074,074,19,Pavão,0580,580,20,Peru,7633,633,09,Cobra
2024-04-16,PT,14:30,2466,466,17,Macaco,7524,524,06,Cabra,0601,601,01,Avestruz,1691,691,23,Urso,3631,631,08,Camelo
2024-04-16,PTV,16:30,4483,483,21,Touro,2950,950,13,Galo,7464,464,16,Leão,0243,243,11,Cavalo,0103,103,01,Avestruz
2024-04-16,PTN,,7999,999,25,Vaca,1848,848,12,Elefante,1951,951,13,Galo,2425,425,07,Carneiro,5517,517,05,Cachorro
2024-04-16,COR,21:30,9614,614,04,Borboleta,6014,014,04,Borboleta,2267,267,17,Macaco,0687,687,22,Tigre,4552,552,13,Galo
2024-04-17,PPT,09:30,3413,413,04,Borboleta,1217,217,05,Cachorro,2368,368,17,Macaco,4103,103,01,Avestruz,4555,555,14,Gato
2024-04-17,PTM,11:30,5295,295,24,Veado,4941,941,11,Cavalo,5263,263,16,Leão,6172,172,18,Porco,8384,384,21,Touro
2024-04-17,PT,14:30,6897,897,25,Vaca,6413,413,04,Borboleta,7376,376,19,Pavão,7290,290,23,Urso,0466,466,17,Macaco
2024-04-17,PTV,16:30,3836,836,09,Cobra,0753,753,14,Gato,2909,909,03,Burro,1241,241,11,Cavalo,1989,989,23,Urso
2024-04-17,FED,,7610,610,03,Burro,1402,402,01,Avestruz,4861,861,16,Leão,0991,991,23,Urso,8375,375,19,Pavão
2024-04-17,COR,21:30,5668,668,17,Macaco,2903,903,01,Avestruz,1986,986,22,Tigre,1944,944,11,Cavalo,3689,689,23,Urso
2024-04-18,PPT,09:30,6060,060,15,Jacaré,2838,838,10,Coelho,0037,037,10,Coelho,0273,273,19,Pavão,9460,460,15,Jacaré
2024-04-18,PTM,11:30,7436,436,09,Cobra,3030,030,08,Camelo,2563,563,16,Leão,9772,772,18,Porco,4835,835,09,Cobra
2024-04-18,PT,14:30,6813,813,04,Borboleta,6977,977,20,Peru,1857,857,15,Jacaré,2476,476,19,Pavão,5075,075,19,Pavão
2024-04-18,PTV,16:30,0347,347,12,Elefante,6014,014,04,Borboleta,7411,411,03,Burro,5078,078,20,Peru,2246,246,12,Elefante
2024-04-18,PTN,,9791,791,23,Urso,1675,675,19,Pavão,3278,278,20,Peru,0258,258,15,Jacaré,7629,629,08,Camelo
2024-04-18,COR,21:30,3305,305,02,Águia,9609,609,03,Burro,6815,815,04,Borboleta,6715,715,04,Borboleta,1673,673,19,Pavão
2024-04-19,PPT,09:30,0322,322,06,Cabra,2349,349,13,Galo,4122,122,06,Cabra,7743,743,11,Cavalo,0956,956,14,Gato
2024-04-19,PTM,11:30,7600,600,25,Vaca,9620,620,05,Cachorro,6274,274,19,Pavão,2820,820,05,Cachorro,9596,596,24,Veado
2024-04-19,PT,14:30,4973,973,19,Pavão,8079,079,20,Peru,0556,556,14,Gato,4216,216,04,Borboleta,0423,423,06,Cabra
2024-04-19,PTV,16:30,8012,012,03,Burro,2156,156,14,Gato,8672,672,18,Porco,6723,723,06,Cabra,0883,883,21,Touro
2024-04-19,PTN,,1008,008,02,Águia,3739,739,10,Coelho,7769,769,18,Porco,8638,638,10,Coelho,2060,060,15,Jacaré
2024-04-19,COR,21:30,7945,945,12,Elefante,8069,069,18,Porco,8176,176,19,Pavão,0029,029,08,Camelo,0485,485,22,Tigre
2024-04-20,PPT,09:30,7783,783,21,Touro,1579,579,20,Peru,2400,400,25,Vaca,9584,584,21,Touro,0093,093,24,Veado
2024-04-20,PTM,11:30,0913,913,04,Borboleta,5197,197,25,Vaca,9032,032,08,Camelo,9085,085,22,Tigre,8948,948,12,Elefante
2024-04-20,PT,14:30,4338,338,10,Coelho,8686,686,22,Tigre,6574,574,19,Pavão,8794,794,24,Veado,9322,322,06,Cabra
2024-04-20,PTV,16:30,6160,160,15,Jacaré,4675,675,19,Pavão,3883,883,21,Touro,6821,821,06,Cabra,2140,140,10,Coelho
2024-04-20,FED,,4691,691,23,Urso,4210,210,03,Burro,5234,234,09,Cobra,7521,521,06,Cabra,6923,923,06,Cabra
2024-04-20,COR,21:30,8242,242,11,Cavalo,5002,002,01,Avestruz,8791,791,23,Urso,5088,088,22,Tigre,2915,915,04,Borboleta
2024-04-21,PPT,09:30,5490,490,23,Urso,5899,899,25,Vaca,7588,588,22,Tigre,8719,719,05,Cachorro,9602,602,01,Avestruz
2024-04-21,PTM,11:30,0764,764,16,Leão,8288,288,22,Tigre,9541,541,11,Cavalo,0147,147,12,Elefante,7638,638,10,Coelho
2024-04-21,PT,14:30,8544,544,11,Cavalo,0270,270,18,Porco,2425,425,07,Carneiro,4678,678,20,Peru,4847,847,12,Elefante
2024-04-21,PTV,16:30,7146,146,12,Elefante,2860,860,15,Jacaré,0253,253,14,Gato,4089,089,23,Urso,5271,271,18,Porco
2024-04-22,PPT,09:30,6841,841,11,Cavalo,3844,844,11,Cavalo,6890,890,23,Urso,5215,215,04,Borboleta,1301,301,01,Avestruz
2024-04-22,PTM,11:30,0583,583,21,Touro,6103,103,01,Avestruz,2920,920,05,Cachorro,6184,184,21,Touro,3311,311,03,Burro
2024-04-22,PT,14:30,4124,124,06,Cabra,6962,962,16,Leão,2120,120,05,Cachorro,0410,410,03,Burro,3723,723,06,Cabra
2024-04-22,PTV,16:30,8586,586,22,Tigre,0091,091,23,Urso,7388,388,22,Tigre,9946,946,12,Elefante,5718,718,05,Cachorro
2024-04-22,PTN,,3112,112,03,Burro,1041,041,11,Cavalo,9199,199,25,Vaca,1141,141,11,Cavalo,7816,816,04,Borboleta
2024-04-22,COR,21:30,4712,712,03,Burro,6128,128,07,Carneiro,1963,963,16,Leão,8792,792,23,Urso,6188,188,22,Tigre
2024-04-23,PPT,09:30,2468,468,17,Macaco,0244,244,11,Cavalo,5792,792,23,Urso,7176,176,19,Pavão,9608,608,02,Águia
2024-04-23,PTM,11:30,5554,554,14,Gato,5642,642,11,Cavalo,2507,507,02,Águia,7118,118,05,Cachorro,6168,168,17,Macaco
2024-04-23,PT,14:30,6980,980,20,Peru,3319,319,05,Cachorro,4072,072,18,Porco,0444,444,11,Cavalo,4440,440,10,Coelho
2024-04-23,PTV,16:30,2203,203,01,Avestruz,6654,654,14,Gato,0054,054,14,Gato,2722,722,06,Cabra,3324,324,06,Cabra
2024-04-23,PTN,,9636,636,09,Cobra,1561,561,16,Leão,5903,903,01,Avestruz,5304,304,01,Avestruz,1733,733,09,Cobra
2024-04-23,COR,21:30,1572,572,18,Porco,3929,929,08,Camelo,3586,586,22,Tigre,3235,235,09,Cobra,8359,359,15,Jacaré
2024-04-24,PPT,09:30,5747,747,12,Elefante,3091,091,23,Urso,9891,891,23,Urso,7631,631,08,Camelo,0289,289,23,Urso
2024-04-24,PTM,11:30,9054,054,14,Gato,1528,528,07,Carneiro,5200,200,25,Vaca,3106,106,02,Águia,1384,384,21,Touro
2024-04-24,PT,14:30,0718,718,05,Cachorro,4350,350,13,Galo,3018,018,05,Cachorro,4804,804,01,Avestruz,1135,135,09,Cobra
2024-04-24,PTV,16:30,5604,604,01,Avestruz,8827,827,07,Carneiro,0936,936,09,Cobra,5073,073,19,Pavão,6723,723,06,Cabra
2024-04-24,FED,,1526,526,07,Carneiro,0031,031,08,Camelo,3876,876,19,Pavão,0412,412,03,Burro,0993,993,24,Veado
2024-04-24,COR,21:30,0580,580,20,Peru,7970,970,18,Porco,6109,109,03,Burro,5456,456,14,Gato,3271,271,18,Porco
2024-04-25,PPT,09:30,9374,374,19,Pavão,0369,369,18,Porco,0206,206,02,Águia,6062,062,16,Leão,1426,426,07,Carneiro
2024-04-25,PTM,11:30,2444,444,11,Cavalo,3679,679,20,Peru,9772,772,18,Porco,0875,875,19,Pavão,2525,525,07,Carneiro
2024-04-25,PT,14:30,3290,290,23,Urso,9174,174,19,Pavão,2774,774,19,Pavão,2024,024,06,Cabra,6411,411,03,Burro
2024-04-25,PTV,16:30,7458,458,15,Jacaré,6335,335,09,Cobra,7262,262,16,Leão,3554,554,14,Gato,9577,577,20,Peru
2024-04-25,PTN,,3699,699,25,Vaca,7015,015,04,Borboleta,6199,199,25,Vaca,5056,056,14,Gato,3155,155,14,Gato
2024-04-25,COR,21:30,0452,452,13,Galo,5241,241,11,Cavalo,5468,468,17,Macaco,3601,601,01,Avestruz,2437,437,10,Coelho
2024-04-26,PPT,09:30,1855,855,14,Gato,0507,507,02,Águia,2655,655,14,Gato,8798,798,25,Vaca,6660,660,15,Jacaré
2024-04-26,PTM,11:30,3311,311,03,Burro,8157,157,15,Jacaré,4307,307,02,Águia,4639,639,10,Coelho,2809,809,03,Burro
2024-04-26,PT,14:30,7726,726,07,Carneiro,4961,961,16,Leão,2081,081,21,Touro,0557,557,15,Jacaré,8790,790,23,Urso
2024-04-26,PTV,16:30,4141,141,11,Cavalo,0834,834,09,Cobra,7649,649,13,Galo,0398,398,25,Vaca,0040,040,10,Coelho
2024-04-26,PTN,,5448,448,12,Elefante,0874,874,19,Pavão,9430,430,08,Camelo,7271,271,18,Porco,1008,008,02,Águia
2024-04-26,COR,21:30,3419,419,05,Cachorro,9596,596,24,Veado,7277,277,20,Peru,2054,054,14,Gato,9278,278,20,Peru
2024-04-27,PPT,09:30,0239,239,10,Coelho,6133,133,09,Cobra,7305,305,02,Águia,8470,470,18,Porco,3258,258,15,Jacaré
2024-04-27,PTM,11:30,8683,683,21,Touro,4479,479,20,Peru,6798,798,25,Vaca,8104,104,01,Avestruz,5248,248,12,Elefante
2024-04-27,PT,14:30,0271,271,18,Porco,1122,122,06,Cabra,1565,565,17,Macaco,8441,441,11,Cavalo,5951,951,13,Galo
2024-04-27,PTV,16:30,9129,129,08,Camelo,3599,599,25,Vaca,6686,686,22,Tigre,1904,904,01,Avestruz,2900,900,25,Vaca
2024-04-27,FED,,3617,617,05,Cachorro,4156,156,14,Gato,1540,540,10,Coelho,4841,841,11,Cavalo,0361,361,16,Leão
2024-04-27,COR,21:30,4979,979,20,Peru,7896,896,24,Veado,6150,150,13,Galo,0531,531,08,Camelo,1150,150,13,Galo
2024-04-28,PPT,09:30,2955,955,14,Gato,6659,659,15,Jacaré,0558,558,15,Jacaré,6640,640,10,Coelho,7073,073,19,Pavão
2024-04-28,PTM,11:30,1455,455,14,Gato,1650,650,13,Galo,4702,702,01,Avestruz,1197,197,25,Vaca,2858,858,15,Jacaré
2024-04-28,PT,14:30,2193,193,24,Veado,5739,739,10,Coelho,7783,783,21,Touro,7869,869,18,Porco,7763,763,16,Leão
2024-04-28,PTV,16:30,6066,066,17,Macaco,2602,602,01,Avestruz,9813,813,04,Borboleta,1681,681,21,Touro,6957,957,15,Jacaré
2024-04-29,PPT,09:30,7444,444,11,Cavalo,3211,211,03,Burro,6089,089,23,Urso,5532,532,08,Camelo,8716,716,04,Borboleta
2024-04-29,PTM,11:30,0029,029,08,Camelo,1856,856,14,Gato,0389,389,23,Urso,5290,290,23,Urso,0158,158,15,Jacaré
2024-04-29,PT,14:30,6437,437,10,Coelho,9517,517,05,Cachorro,4728,728,07,Carneiro,8134,134,09,Cobra,7381,381,21,Touro
2024-04-29,PTV,16:30,0850,850,13,Galo,4929,929,08,Camelo,0105,105,02,Águia,9676,676,19,Pavão,0153,153,14,Gato
2024-04-29,PTN,,4624,624,06,Cabra,7310,310,03,Burro,8392,392,23,Urso,7418,418,05,Cachorro,5075,075,19,Pavão
2024-04-29,COR,21:30,7310,310,03,Burro,4047,047,12,Elefante,1404,404,01,Avestruz,5065,065,17,Macaco,7510,510,03,Burro
2024-04-30,PPT,09:30,7361,361,16,Leão,3413,413,04,Borboleta,1864,864,16,Leão,3830,830,08,Camelo,8106,106,02,Águia
2024-04-30,PTM,11:30,7730,730,08,Camelo,9396,396,24,Veado,8717,717,05,Cachorro,0914,914,04,Borboleta,9828,828,07,Carneiro
2024-04-30,PT,14:30,4590,590,23,Urso,7826,826,07,Carneiro,9595,595,24,Veado,4755,755,14,Gato,4173,173,19,Pavão
2024-04-30,PTV,16:30,2113,113,04,Borboleta,1465,465,17,Macaco,0855,855,14,Gato,1320,320,05,Cachorro,3264,264,16,Leão
2024-04-30,PTN,,0663,663,16,Leão,0619,619,05,Cachorro,5765,765,17,Macaco,8943,943,11,Cavalo,9320,320,05,Cachorro
2024-04-30,COR,21:30,1469,469,18,Porco,9651,651,13,Galo,0265,265,17,Macaco,3574,574,19,Pavão,2404,404,01,Avestruz
2024-05-01,PPT,09:30,2029,029,08,Camelo,2474,474,19,Pavão,2212,212,03,Burro,2711,711,03,Burro,3598,598,25,Vaca
2024-05-01,PTM,11:30,6394,394,24,Veado,2579,579,20,Peru,0160,160,15,Jacaré,1463,463,16,Leão,5850,850,13,Galo
2024-05-01,PT,14:30,9265,265,17,Macaco,4590,590,23,Urso,2410,410,03,Burro,9388,388,22,Tigre,1291,291,23,Urso
2024-05-01,PTV,16:30,4598,598,25,Vaca,3426,426,07,Carneiro,0005,005,02,Águia,7077,077,20,Peru,9427,427,07,Carneiro
2024-05-01,PTN,,4145,145,12,Elefante,9599,599,25,Vaca,2919,919,05,Cachorro,0722,722,06,Cabra,6664,664,16,Leão
2024-05-01,COR,21:30,6322,322,06,Cabra,1561,561,16,Leão,8284,284,21,Touro,0050,050,13,Galo,8502,502,01,Avestruz
2024-05-02,PPT,09:30,6959,959,15,Jacaré,0669,669,18,Porco,9289,289,23,Urso,1375,375,19,Pavão,4443,443,11,Cavalo
2024-05-02,PTM,11:30,4395,395,24,Veado,4546,546,12,Elefante,2606,606,02,Águia,7564,564,16,Leão,3923,923,06,Cabra
2024-05-02,PT,14:30,7549,549,13,Galo,2085,085,22,Tigre,3324,324,06,Cabra,7439,439,10,Coelho,3482,482,21,Touro
2024-05-02,PTV,16:30,9788,788,22,Tigre,3885,885,22,Tigre,3816,816,04,Borboleta,0805,805,02,Águia,4145,145,12,Elefante
2024-05-02,FED,,6471,471,18,Porco,0445,445,12,Elefante,9185,185,22,Tigre,1853,853,14,Gato,9817,817,05,Cachorro
2024-05-02,COR,21:30,1609,609,03,Burro,9989,989,23,Urso,1091,091,23,Urso,2301,301,01,Avestruz,4751,751,13,Galo
2024-05-03,PPT,09:30,2584,584,21,Touro,7935,935,09,Cobra,0364,364,16,Leão,3655,655,14,Gato,9813,813,04,Borboleta
2024-05-03,PTM,11:30,1247,247,12,Elefante,0431,431,08,Camelo,8111,111,03,Burro,6217,217,05,Cachorro,4493,493,24,Veado
2024-05-03,PT,14:30,3943,943,11,Cavalo,5794,794,24,Veado,9121,121,06,Cabra,6288,288,22,Tigre,6153,153,14,Gato
2024-05-03,PTV,16:30,7187,187,22,Tigre,3743,743,11,Cavalo,6810,810,03,Burro,5797,797,25,Vaca,5309,309,03,Burro
2024-05-03,PTN,,7163,163,16,Leão,1328,328,07,Carneiro,2596,596,24,Veado,3020,020,05,Cachorro,9654,654,14,Gato
2024-05-03,COR,21:30,5776,776,19,Pavão,7767,767,17,Macaco,2822,822,06,Cabra,4480,480,20,Peru,5464,464,16,Leão
2024-05-04,PPT,09:30,1267,267,17,Macaco,1239,239,10,Coelho,6216,216,04,Borboleta,2787,787,22,Tigre,9820,820,05,Cachorro
2024-05-04,PTM,11:30,1028,028,07,Carneiro,8436,436,09,Cobra,1286,286,22,Tigre,8606,606,02,Águia,0697,697,25,Vaca
2024-05-04,PT,14:30,7875,875,19,Pavão,7526,526,07,Carneiro,2947,947,12,Elefante,5519,519,05,Cachorro,9061,061,16,Leão
2024-05-04,PTV,16:30,5181,181,21,Touro,5611,611,03,Burro,7074,074,19,Pavão,6124,124,06,Cabra,1813,813,04,Borboleta
2024-05-04,FED,,0226,226,07,Carneiro,7924,924,06,Cabra,5506,506,02,Águia,2701,701,01,Avestruz,5687,687,22,Tigre
2024-05-04,COR,21:30,7317,317,05,Cachorro,7641,641,11,Cavalo,7942,942,11,Cavalo,1464,464,16,Leão,8794,794,24,Veado
2024-05-05,PPT,09:30,6953,953,14,Gato,9033,033,09,Cobra,1503,503,01,Avestruz,7465,465,17,Macaco,5301,301,01,Avestruz
2024-05-05,PTM,11:30,8187,187,22,Tigre,8045,045,12,Elefante,0104,104,01,Avestruz,2660,660,15,Jacaré,4469,469,18,Porco
2024-05-05,PT,14:30,7659,659,15,Jacaré,7398,398,25,Vaca,5479,479,20,Peru,4231,231,08,Camelo,0205,205,02,Águia
2024-05-05,PTV,16:30,5749,749,13,Galo,2771,771,18,Porco,9601,601,01,Avestruz,5197,197,25,Vaca,5568,568,17,Macaco
2024-05-06,PPT,09:30,4635,635,09,Cobra,2891,891,23,Urso,9120,120,05,Cachorro,2923,923,06,Cabra,2214,214,04,Borboleta
2024-05-06,PTM,11:30,6020,020,05,Cachorro,5256,256,14,Gato,2070,070,18,Porco,3487,487,22,Tigre,5006,006,02,Águia
2024-05-06,PT,14:30,0844,844,11,Cavalo,8182,182,21,Touro,0295,295,24,Veado,2053,053,14,Gato,1432,432,08,Camelo
2024-05-06,PTV,16:30,2700,700,25,Vaca,1801,801,01,Avestruz,7472,472,18,Porco,4825,825,07,Carneiro,3565,565,17,Macaco
2024-05-06,PTN,,0708,708,02,Águia,0215,215,04,Borboleta,3440,440,10,Coelho,0548,548,12,Elefante,0730,730,08,Camelo
2024-05-06,COR,21:30,6413,413,04,Borboleta,0353,353,14,Gato,8764,764,16,Leão,0935,935,09,Cobra,8980,980,20,Peru
2024-05-07,PPT,09:30,7220,220,05,Cachorro,8604,604,01,Avestruz,2404,404,01,Avestruz,0505,505,02,Águia,4934,934,09,Cobra
2024-05-07,PTM,11:30,8969,969,18,Porco,7763,763,16,Leão,9096,096,24,Veado,3851,851,13,Galo,6186,186,22,Tigre
2024-05-07,PT,14:30,7932,932,08,Camelo,4247,247,12,Elefante,6283,283,21,Touro,1939,939,10,Coelho,3071,071,18,Porco
2024-05-07,PTV,16:30,0737,737,10,Coelho,5074,074,19,Pavão,7428,428,07,Carneiro,8157,157,15,Jacaré,4943,943,11,Cavalo
2024-05-07,PTN,,2373,373,19,Pavão,8634,634,09,Cobra,6340,340,10,Coelho,3657,657,15,Jacaré,7364,364,16,Leão
2024-05-07,COR,21:30,6537,537,10,Coelho,2308,308,02,Águia,3368,368,17,Macaco,1353,353,14,Gato,5716,716,04,Borboleta
2024-05-08,PPT,09:30,6223,223,06,Cabra,8850,850,13,Galo,7406,406,02,Águia,0834,834,09,Cobra,8681,681,21,Touro
2024-05-08,PTM,11:30,6496,496,24,Veado,1137,137,10,Coelho,0029,029,08,Camelo,6618,618,05,Cachorro,3176,176,19,Pavão
2024-05-08,PT,14:30,6618,618,05,Cachorro,9589,589,23,Urso,6125,125,07,Carneiro,0049,049,13,Galo,2885,885,22,Tigre
2024-05-08,PTV,16:30,9495,495,24,Veado,2930,930,08,Camelo,3917,917,05,Cachorro,4697,697,25,Vaca,5908,908,02,Águia
2024-05-08,FED,,9077,077,20,Peru,0998,998,25,Vaca,2079,079,20,Peru,8474,474,19,Pavão,7586,586,22,Tigre
2024-05-08,COR,21:30,5732,732,08,Camelo,7302,302,01,Avestruz,4587,587,22,Tigre,5442,442,11,Cavalo,8848,848,12,Elefante
2024-05-09,PPT,09:30,9760,760,15,Jacaré,1932,932,08,Camelo,5011,011,03,Burro,7852,852,13,Galo,5332,332,08,Camelo
2024-05-09,PTM,11:30,7862,862,16,Leão,0271,271,18,Porco,7578,578,20,Peru,9999,999,25,Vaca,2982,982,21,Touro
2024-05-09,PT,14:30,5757,757,15,Jacaré,9760,760,15,Jacaré,2689,689,23,Urso,3854,854,14,Gato,2365,365,17,Macaco
2024-05-09,PTV,16:30,9068,068,17,Macaco,5642,642,11,Cavalo,7697,697,25,Vaca,9361,361,16,Leão,2857,857,15,Jacaré
2024-05-09,PTN,,3471,471,18,Porco,7049,049,13,Galo,1745,745,12,Elefante,7892,892,23,Urso,3823,823,06,Cabra
2024-05-09,COR,21:30,2105,105,02,Águia,7865,865,17,Macaco,5479,479,20,Peru,2715,715,04,Borboleta,6315,315,04,Borboleta
2024-05-10,PPT,09:30,3775,775,19,Pavão,5308,308,02,Águia,9799,799,25,Vaca,9400,400,25,Vaca,6995,995,24,Veado
2024-05-10,PTM,11:30,7468,468,17,Macaco,9711,711,03,Burro,3669,669,18,Porco,6649,649,13,Galo,3226,226,07,Carneiro
2024-05-10,PT,14:30,7400,400,25,Vaca,8063,063,16,Leão,9071,071,18,Porco,1482,482,21,Touro,4542,542,11,Cavalo
2024-05-10,PTV,16:30,0235,235,09,Cobra,1706,706,02,Águia,7039,039,10,Coelho,3650,650,13,Galo,2547,547,12,Elefante
2024-05-10,PTN,,3510,510,03,Burro,6909,909,03,Burro,3747,747,12,Elefante,1684,684,21,Touro,3661,661,16,Leão
2024-05-10,COR,21:30,5150,150,13,Galo,2404,404,01,Avestruz,7804,804,01,Avestruz,5137,137,10,Coelho,7937,937,10,Coelho
2024-05-11,PPT,09:30,5532,532,08,Camelo,6766,766,17,Macaco,8849,849,13,Galo,8292,292,23,Urso,8207,207,02,Águia
2024-05-11,PTM,11:30,4488,488,22,Tigre,9001,001,01,Avestruz,3556,556,14,Gato,1332,332,08,Camelo,3110,110,03,Burro
2024-05-11,PT,14:30,4531,531,08,Camelo,5667,667,17,Macaco,8619,619,05,Cachorro,1832,832,08,Camelo,6100,100,25,Vaca
2024-05-11,PTV,16:30,5250,250,13,Galo,8840,840,10,Coelho,4354,354,14,Gato,1345,345,12,Elefante,2463,463,16,Leão
2024-05-11,FED,,0847,847,12,Elefante,3121,121,06,Cabra,5274,274,19,Pavão,8197,197,25,Vaca,4897,897,25,Vaca
2024-05-11,COR,21:30,5500,500,25,Vaca,3635,635,09,Cobra,2390,390,23,Urso,7768,768,17,Macaco,8772,772,18,Porco
2024-05-12,PPT,09:30,4131,131,08,Camelo,3294,294,24,Veado,6926,926,07,Carneiro,9372,372,18,Porco,0710,710,03,Burro
2024-05-12,PTM,11:30,2280,280,20,Peru,9067,067,17,Macaco,3433,433,09,Cobra,2307,307,02,Águia,7843,843,11,Cavalo
2024-05-12,PT,14:30,8769,769,18,Porco,5711,711,03,Burro,6736,736,09,Cobra,3973,973,19,Pavão,2266,266,17,Macaco
2024-05-12,PTV,16:30,6534,534,09,Cobra,6504,504,01,Avestruz,1469,469,18,Porco,5959,959,15,Jacaré,1246,246,12,Elefante
2024-05-13,PPT,09:30,4173,173,19,Pavão,2596,596,24,Veado,2367,367,17,Macaco,2655,655,14,Gato,5156,156,14,Gato
2024-05-13,PTM,11:30,5040,040,10,Coelho,8921,921,06,Cabra,3723,723,06,Cabra,1851,851,13,Galo,6661,661,16,Leão
2024-05-13,PT,14:30,3840,840,10,Coelho,7000,000,25,Vaca,4358,358,15,Jacaré,9459,459,15,Jacaré,8416,416,04,Borboleta
2024-05-13,PTV,16:30,7024,024,06,Cabra,9100,100,25,Vaca,5916,916,04,Borboleta,4269,269,18,Porco,9759,759,15,Jacaré
2024-05-13,PTN,,8433,433,09,Cobra,9465,465,17,Macaco,3775,775,19,Pavão,2754,754,14,Gato,5272,272,18,Porco
2024-05-13,COR,21:30,4960,960,15,Jacaré,3689,689,23,Urso,6681,681,21,Touro,5679,679,20,Peru,6453,453,14,Gato
2024-05-14,PPT,09:30,8042,042,11,Cavalo,4376,376,19,Pavão,9104,104,01,Avestruz,5766,766,17,Macaco,2637,637,10,Coelho
2024-05-14,PTM,11:30,1102,102,01,Avestruz,9359,359,15,Jacaré,4411,411,03,Burro,9288,288,22,Tigre,5382,382,21,Touro
2024-05-14,PT,14:30,2656,656,14,Gato,8021,021,06,Cabra,9282,282,21,Touro,3473,473,19,Pavão,6924,924,06,Cabra
2024-05-14,PTV,16:30,2049,049,13,Galo,3373,373,19,Pavão,4137,137,10,Coelho,7362,362,16,Leão,2460,460,15,Jacaré
2024-05-14,PTN,,7703,703,01,Avestruz,2338,338,10,Coelho,7843,843,11,Cavalo,5456,456,14,Gato,2675,675,19,Pavão
2024-05-14,COR,21:30,8893,893,24,Veado,4091,091,23,Urso,6095,095,24,Veado,6587,587,22,Tigre,8691,691,23,Urso
2024-05-15,PPT,09:30,6655,655,14,Gato,2411,411,03,Burro,9332,332,08,Camelo,3147,147,12,Elefante,1372,372,18,Porco
2024-05-15,PTM,11:30,7432,432,08,Camelo,7667,667,17,Macaco,1720,720,05,Cachorro,7693,693,24,Veado,6736,736,09,Cobra
2024-05-15,PT,14:30,7002,002,01,Avestruz,1564,564,16,Leão,7740,740,10,Coelho,9017,017,05,Cachorro,0724,724,06,Cabra
2024-05-15,PTV,16:30,6408,408,02,Águia,6197,197,25,Vaca,6594,594,24,Veado,2932,932,08,Camelo,0082,082,21,Touro
2024-05-15,FED,,8678,678,20,Peru,3862,862,16,Leão,8812,812,03,Burro,8760,760,15,Jacaré,0974,974,19,Pavão
2024-05-15,COR,21:30,8319,319,05,Cachorro,0707,707,02,Águia,5055,055,14,Gato,7842,842,11,Cavalo,6081,081,21,Touro
2024-05-16,PPT,09:30,0156,156,14,Gato,6611,611,03,Burro,8698,698,25,Vaca,3383,383,21,Touro,7400,400,25,Vaca
2024-05-16,PTM,11:30,9981,981,21,Touro,4814,814,04,Borboleta,9958,958,15,Jacaré,8161,161,16,Leão,6384,384,21,Touro
2024-05-16,PT,14:30,7838,838,10,Coelho,0936,936,09,Cobra,4066,066,17,Macaco,6675,675,19,Pavão,7952,952,13,Galo
2024-05-16,PTV,16:30,2953,953,14,Gato,2375,375,19,Pavão,1376,376,19,Pavão,6636,636,09,Cobra,2284,284,21,Touro
2024-05-16,PTN,,6771,771,18,Porco,2757,757,15,Jacaré,1224,224,06,Cabra,6397,397,25,Vaca,3854,854,14,Gato
2024-05-16,COR,21:30,6487,487,22,Tigre,4203,203,01,Avestruz,3925,925,07,Carneiro,9240,240,10,Coelho,0064,064,16,Leão
2024-05-17,PPT,09:30,8357,357,15,Jacaré,3763,763,16,Leão,7372,372,18,Porco,5870,870,18,Porco,9892,892,23,Urso
2024-05-17,PTM,11:30,4841,841,11,Cavalo,6416,416,04,Borboleta,6138,138,10,Coelho,6035,035,09,Cobra,3565,565,17,Macaco
2024-05-17,PT,14:30,5573,573,19,Pavão,0372,372,18,Porco,6692,692,23,Urso,8797,797,25,Vaca,9922,922,06,Cabra
2024-05-17,PTV,16:30,6433,433,09,Cobra,7305,305,02,Águia,7040,040,10,Coelho,1011,011,03,Burro,3475,475,19,Pavão
2024-05-17,PTN,,5414,414,04,Borboleta,8199,199,25,Vaca,9144,144,11,Cavalo,3085,085,22,Tigre,8998,998,25,Vaca
